URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/observation-codes,5.0.0,draft,"2.16.840.1.113883.4.642.2.216,2.16.840.1.113883.4.642.3.396,2.16.840.1.113883.4.642.3.383",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/analitics-observation-profile,StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,5.0.0,active,"2.16.840.1.113883.4.642.3.399,2.16.840.1.113883.4.642.3.386,2.16.840.1.113883.4.642.2.218",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/analitics-observation-profile,StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/vital-sign-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,5.0.0,draft,"2.16.840.1.113883.4.642.2.215,2.16.840.1.113883.4.642.3.395,2.16.840.1.113883.4.642.3.382",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/vital-sign-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","SCT"
http://hl7.org/fhir/ValueSet/observation-referencerange-normalvalue,5.0.0,draft,"2.16.840.1.113883.4.642.3.3264",ObservationReferenceRangeNormalValueCodes,Observation Reference Range Normal Value Codes,"Codes that describe the normal value in the reference range, such as “Negative” or “Absent”","StructureDefinition/analitics-observation-profile,StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/vital-sign-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/observation-status,5.0.0,active,"2.16.840.1.113883.4.642.3.400,2.16.840.1.113883.4.642.3.387,2.16.840.1.113883.4.642.2.219",ObservationStatus,Observation Status,"Codes providing the status of an observation.","StructureDefinition/analitics-observation-profile,StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/vital-sign-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/observation-triggeredbytype,5.0.0,active,"2.16.840.1.113883.4.642.3.3265",TriggeredBytype,triggered Bytype,"Codes providing the type of triggeredBy observation.","StructureDefinition/analitics-observation-profile,StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/vital-sign-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/organization-type,5.0.0,draft,"2.16.840.1.113883.4.642.2.228,2.16.840.1.113883.4.642.3.414,2.16.840.1.113883.4.642.3.403",OrganizationType,Organization Type,"This example value set defines a set of codes that can be used to indicate a type of organization.","StructureDefinition/stroke-registry-organization-profile","THO"
http://hl7.org/fhir/ValueSet/participation-role-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.54",ParticipationRoleType,Participation Role Type,"This FHIR value set is comprised of Actor participation Type codes, which can be used to value FHIR agents, actors, and other role elements. The codes are intended to express how the agent participated in some activity. Sometimes refered to the agent functional-role relative to the activity.","StructureDefinition/stroke-risk-factor-condition-profile,StructureDefinition/post-stroke-complication-condition-profile,StructureDefinition/stroke-diagnosis-condition-profile","THO,DICOM"
http://hl7.org/fhir/ValueSet/patient-contactrelationship,5.0.0,active,"2.16.840.1.113883.4.642.3.1130",PatientContactRelationship,Patient Contact Relationship ,"The nature of the relationship between the patient and the contact person.","StructureDefinition/resq-patient-profile","THO (V2)"
http://hl7.org/fhir/ValueSet/performer-role,5.0.0,draft,"2.16.840.1.113883.4.642.3.433,2.16.840.1.113883.4.642.2.420,2.16.840.1.113883.4.642.3.424",ProcedurePerformerRoleCodes,Procedure Performer Role Codes,"This example value set defines the set of codes that can be used to indicate a role of a procedure performer.","StructureDefinition/stroke-imaging-procedure-profile,StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-vte-procedure-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile,StructureDefinition/stroke-carotid-endarterectomy-procedure-profile,StructureDefinition/stroke-swallow-procedure-profile,StructureDefinition/stroke-treatment-procedure-profile","SCT"
http://hl7.org/fhir/ValueSet/procedure-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.421,2.16.840.1.113883.4.642.3.430,2.16.840.1.113883.4.642.2.241",ProcedureCategoryCodesSNOMEDCT,Procedure Category Codes (SNOMED CT),"Procedure Category code: A selection of relevant SNOMED CT codes.","StructureDefinition/stroke-imaging-procedure-profile,StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-vte-procedure-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile,StructureDefinition/stroke-carotid-endarterectomy-procedure-profile,StructureDefinition/stroke-swallow-procedure-profile,StructureDefinition/stroke-treatment-procedure-profile","SCT"
http://hl7.org/fhir/ValueSet/procedure-followup,5.0.0,draft,"2.16.840.1.113883.4.642.3.420,2.16.840.1.113883.4.642.3.429,2.16.840.1.113883.4.642.2.240",ProcedureFollowUpCodesSNOMEDCT,Procedure Follow up Codes (SNOMED CT),"Procedure follow up codes: A selection of SNOMED CT codes relevant to procedure follow up.","StructureDefinition/stroke-imaging-procedure-profile,StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-vte-procedure-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile,StructureDefinition/stroke-carotid-endarterectomy-procedure-profile,StructureDefinition/stroke-swallow-procedure-profile,StructureDefinition/stroke-treatment-procedure-profile","SCT"
http://hl7.org/fhir/ValueSet/procedure-not-performed-reason,5.0.0,active,"2.16.840.1.113883.4.642.3.422,2.16.840.1.113883.4.642.3.431,2.16.840.1.113883.4.642.2.418",ProcedureNotPerformedReasonSNOMEDCT,Procedure Not Performed Reason (SNOMED-CT),"Situation codes describing the reason that a procedure, which might otherwise be expected, was not performed, or a procedure that was started and was not completed. Consists of SNOMED CT codes, children of procedure contraindicated (183932001), procedure discontinued (416406003), procedure not done (416237000), procedure not indicated (428119001), procedure not offered (416064006), procedure not wanted (416432009), procedure refused (183944003), and procedure stopped (394908001) as well as 410536001 Contraindicated (qualifier value).","StructureDefinition/stroke-imaging-procedure-profile,StructureDefinition/stroke-vte-procedure-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile,StructureDefinition/stroke-carotid-endarterectomy-procedure-profile","SCT"
http://hl7.org/fhir/ValueSet/procedure-outcome,5.0.0,draft,"2.16.840.1.113883.4.642.2.239,2.16.840.1.113883.4.642.3.419,2.16.840.1.113883.4.642.3.428",ProcedureOutcomeCodesSNOMEDCT,Procedure Outcome Codes (SNOMED CT),"Procedure Outcome code: A selection of relevant SNOMED CT codes.","StructureDefinition/stroke-imaging-procedure-profile,StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-vte-procedure-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile,StructureDefinition/stroke-carotid-endarterectomy-procedure-profile,StructureDefinition/stroke-swallow-procedure-profile,StructureDefinition/stroke-treatment-procedure-profile","SCT"
http://hl7.org/fhir/ValueSet/procedure-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.432,2.16.840.1.113883.4.642.3.423,2.16.840.1.113883.4.642.2.419",ProcedureReasonCodes,Procedure Reason Codes,"This example value set defines the set of codes that can be used to indicate a reason for a procedure.","StructureDefinition/stroke-imaging-procedure-profile,StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-vte-procedure-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile,StructureDefinition/stroke-carotid-endarterectomy-procedure-profile,StructureDefinition/stroke-swallow-procedure-profile,StructureDefinition/stroke-treatment-procedure-profile","SCT"
http://hl7.org/fhir/ValueSet/reason-medication-given-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.344,2.16.840.1.113883.4.642.3.334,2.16.840.1.113883.4.642.2.188",ReasonMedicationGivenCodes,Reason Medication Given Codes,"This value set is provided as an example. The value set to instantiate this attribute should be drawn from a robust terminology code system that consists of or contains concepts to support the medication process.","StructureDefinition/stroke-medication-administration-profile,StructureDefinition/paracetamol-on-fever-medicationAdministration-profile,StructureDefinition/insulin-on-hyperglycemia-medicationAdministration-profile,StructureDefinition/nimodipine-medicationAdministration-profile","THO"
http://hl7.org/fhir/ValueSet/reason-medication-status-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.369",SNOMEDCTDrugTherapyStatusCodes,SNOMED CT Drug Therapy Status codes ,"This value set includes some taken and not taken reason codes from SNOMED CT - provided as an exemplar","StructureDefinition/prior-medication-statement-profile","SCT"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,5.0.0,draft,"2.16.840.1.113883.4.642.3.407,2.16.840.1.113883.4.642.3.396",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/analitics-observation-profile,StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/vital-sign-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,5.0.0,draft,"2.16.840.1.113883.4.642.3.397,2.16.840.1.113883.4.642.2.217,2.16.840.1.113883.4.642.3.384",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/analitics-observation-profile,StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/base-stroke-observation,StructureDefinition/functional-score-observation-profile,StructureDefinition/glucose-ge10-observation-profile,StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/timing-metric-observation-profile,StructureDefinition/three-month-contact-mode-observation-profile,StructureDefinition/appointment-management-observation-profile,StructureDefinition/tia-clinical-symptoms-observation-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/specific-finding-observation-profile,StructureDefinition/vital-sign-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile","THO"
http://hl7.org/fhir/ValueSet/request-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","StructureDefinition/discharge-medication-request-profile,StructureDefinition/three-month-communication-profile","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/route-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.98",SNOMEDCTRouteCodes,SNOMED CT Route Codes,"This value set includes all Route codes from SNOMED CT - provided as an exemplar.","StructureDefinition/stroke-medication-administration-profile,StructureDefinition/paracetamol-on-fever-medicationAdministration-profile,StructureDefinition/insulin-on-hyperglycemia-medicationAdministration-profile,StructureDefinition/nimodipine-medicationAdministration-profile","SCT"
http://hl7.org/fhir/ValueSet/service-mode,5.0.0,draft,"2.16.840.1.113883.4.642.4.3322",ServiceMode,Service Mode,"An example set of Service Modes that could be applicable to use to characterize HealthcareServices or PractitionerRoles while searching","StructureDefinition/resq-practitioner-role-profile","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/service-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.512,2.16.840.1.113883.4.642.3.518",ServiceType,Service Type,"This value set defines an example set of codes of service-types.","StructureDefinition/stroke-encounter-profile","THO"
http://tecnomod-um.org/ValueSet/adherence-codes-vs,1.0.0,active,,AdherenceCodesVS,AdherenceCodes ValueSet,"Allowed coded values for AdherenceCodes","StructureDefinition/prior-medication-statement-profile","hl7.fhir.r5.core"
http://tecnomod-um.org/ValueSet/admission-department-vs,1.0.0,active,,AdmissionDepartmentVS,AdmissionDepartment ValueSet,"Allowed coded values for AdmissionDepartment","StructureDefinition/hospitalized-location-profile","THO (V3),Internal"
http://tecnomod-um.org/ValueSet/admission-pathway-vs,1.0.0,active,,AdmissionPathwayVS,AdmissionPathway ValueSet,"Allowed coded values for AdmissionPathway","StructureDefinition/stroke-encounter-profile","Internal"
http://tecnomod-um.org/ValueSet/analitics-codes-vs,1.0.0,active,,AnaliticsCodesVS,AnaliticsCodes ValueSet,"Allowed coded values for AnaliticsCodes","StructureDefinition/hyperglycemia-observation-profile,StructureDefinition/analitics-observation-profile,StructureDefinition/fever-observation-profile,StructureDefinition/highest-hyperglycemia-value-observation-profile,StructureDefinition/glucose-ge10-observation-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/anticoagulant-reversal-vs,1.0.0,active,,AnticoagulantReversalVS,AnticoagulantReversal ValueSet,"Allowed coded values for AnticoagulantReversal",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/assessment-context-vs,1.0.0,active,,AssessmentContextVS,AssessmentContext ValueSet,"Allowed coded values for AssessmentContext","StructureDefinition/procedure-timing-context-ext,StructureDefinition/observation-timing-context-ext","SCT,Internal"
http://tecnomod-um.org/ValueSet/atrial-fibrillation-or-flutter-vs,1.0.0,active,,AtrialFibrillationOrFlutterVS,AtrialFibrillationOrFlutter ValueSet,"Allowed coded values for AtrialFibrillationOrFlutter",,"SCT"
http://tecnomod-um.org/ValueSet/bleeding-reason-vs,1.0.0,active,,BleedingReasonVS,BleedingReason ValueSet,"Allowed coded values for BleedingReason","StructureDefinition/hemorrhagic-stroke-bleeding-reason-ext,StructureDefinition/hemorrhagic-stroke-bleeding-reason-found-ext","SCT,Internal"
http://tecnomod-um.org/ValueSet/body-sites-vs,1.0.0,active,,BodySitesVS,BodySites ValueSet,"Allowed coded values for BodySites","StructureDefinition/resq-body-structure-profile,StructureDefinition/stroke-diagnosis-condition-profile","SCT"
http://tecnomod-um.org/ValueSet/bool-vs,1.0.0,active,,BoolVS,Bool ValueSet,"Allowed coded values for Bool",,"FHIR"
http://tecnomod-um.org/ValueSet/carotid-endarterectomy-timing-vs,1.0.0,active,,CarotidEndarterectomyTimingVS,CarotidEndarterectomyTiming ValueSet,"Allowed coded values for CarotidEndarterectomyTiming",,"Internal"
http://tecnomod-um.org/ValueSet/carotid-stenosis-level-vs,1.0.0,active,,CarotidStenosisLevelVS,CarotidStenosisLevel ValueSet,"Allowed coded values for CarotidStenosisLevel",,"SCT"
http://tecnomod-um.org/ValueSet/clinical-status-codes-vs,1.0.0,active,,ClinicalStatusCodesVS,ClinicalStatusCodes ValueSet,"Allowed coded values for ClinicalStatusCodes","StructureDefinition/stroke-risk-factor-condition-profile,StructureDefinition/post-stroke-complication-condition-profile","THO"
http://tecnomod-um.org/ValueSet/discharge-destination-vs,1.0.0,active,,DischargeDestinationVS,DischargeDestination ValueSet,"Allowed coded values for DischargeDestination","StructureDefinition/stroke-encounter-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/discharge-facility-department-vs,1.0.0,active,,DischargeFacilityDepartmentVS,DischargeFacilityDepartment ValueSet,"Allowed coded values for DischargeFacilityDepartment","StructureDefinition/discharge-department-service-ext","Internal"
http://tecnomod-um.org/ValueSet/discharge-facility-type-vs,1.0.0,active,,DischargeFacilityTypeVS,DischargeFacilityType ValueSet,"Allowed coded values for DischargeFacilityType",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/first-contact-place-vs,1.0.0,active,,FirstContactPlaceVS,FirstContactPlace ValueSet,"Allowed coded values for FirstContactPlace",,"THO (V3),Internal"
http://tecnomod-um.org/ValueSet/functional-score-vs,1.0.0,active,,FunctionalScoreVS,FunctionalScore ValueSet,"Allowed coded values for FunctionalScore","StructureDefinition/glasgow-coma-scale-observation-profile,StructureDefinition/glasgow-coma-score-observation-profile,StructureDefinition/functional-score-observation-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/gcsscore-vs,1.0.0,active,,GCSScoreVS,GCSScore ValueSet,"Allowed coded values for GCSScore",,"SCT"
http://tecnomod-um.org/ValueSet/glasgow-coma-scale-vs,1.0.0,active,,GlasgowComaScaleVS,GlasgowComaScale ValueSet,"Allowed coded values for GlasgowComaScale",,"SCT"
http://tecnomod-um.org/ValueSet/hemorrhagic-transformation-type-vs,1.0.0,active,,HemorrhagicTransformationTypeVS,HemorrhagicTransformationType ValueSet,"Allowed coded values for HemorrhagicTransformationType",,"Internal"
http://tecnomod-um.org/ValueSet/hospitalized-in-vs,1.0.0,active,,HospitalizedInVS,HospitalizedIn ValueSet,"Allowed coded values for HospitalizedIn","StructureDefinition/initial-care-intensity-ext","Internal"
http://tecnomod-um.org/ValueSet/ich-treatment-vs,1.0.0,active,,IchTreatmentVS,IchTreatment ValueSet,"Allowed coded values for IchTreatment","StructureDefinition/stroke-treatment-procedure-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/imaging-type-vs,1.0.0,active,,ImagingTypeVS,ImagingType ValueSet,"Allowed coded values for ImagingType","StructureDefinition/stroke-imaging-procedure-profile,StructureDefinition/stroke-imaging-diagnostic-report-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/in-hospital-vs,1.0.0,active,,InHospitalVS,InHospital ValueSet,"Allowed coded values for InHospital",,"FHIR"
http://tecnomod-um.org/ValueSet/inrmode-vs,1.0.0,active,,INRmodeVS,INRmode ValueSet,"Allowed coded values for INRmode",,"SCT"
http://tecnomod-um.org/ValueSet/insulin-on-hyperglycemia-timing-vs,1.0.0,active,,InsulinOnHyperglycemiaTimingVS,InsulinOnHyperglycemiaTiming ValueSet,"Allowed coded values for InsulinOnHyperglycemiaTiming","StructureDefinition/insulin-on-hyperglycemia-medicationAdministration-profile","Internal"
http://tecnomod-um.org/ValueSet/ivt-application-department-vs,1.0.0,active,,IvtApplicationDepartmentVS,IvtApplicationDepartment ValueSet,"Allowed coded values for IvtApplicationDepartment",,"THO (V3),Internal"
http://tecnomod-um.org/ValueSet/ivt-drug-vs,1.0.0,active,,IvtDrugVS,IvtDrug ValueSet,"Allowed coded values for IvtDrug",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/laterality-vs,1.0.0,active,,LateralityVS,Laterality ValueSet,"Allowed coded values for Laterality","StructureDefinition/resq-body-structure-profile","SCT"
http://tecnomod-um.org/ValueSet/management-appointment-vs,1.0.0,active,,ManagementAppointmentVS,ManagementAppointment ValueSet,"Allowed coded values for ManagementAppointment","StructureDefinition/appointment-management-observation-profile","Internal"
http://tecnomod-um.org/ValueSet/medications-vs,1.0.0,active,,MedicationsVS,Medications ValueSet,"Allowed coded values for Medications","StructureDefinition/discharge-medication-request-profile,StructureDefinition/stroke-medication-administration-profile,StructureDefinition/prior-medication-statement-profile,StructureDefinition/paracetamol-on-fever-medicationAdministration-profile,StructureDefinition/insulin-on-hyperglycemia-medicationAdministration-profile,StructureDefinition/nimodipine-medicationAdministration-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/mimics-diagnosis-vs,1.0.0,active,,MimicsDiagnosisVS,MimicsDiagnosis ValueSet,"Allowed coded values for MimicsDiagnosis",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/mrs-score-vs,1.0.0,active,,MRsScoreVS,MRsScore ValueSet,"Allowed coded values for MRsScore",,"Internal"
http://tecnomod-um.org/ValueSet/mtici-score-vs,1.0.0,active,,MTiciScoreVS,MTiciScore ValueSet,"Allowed coded values for MTiciScore",,"Internal"
http://tecnomod-um.org/ValueSet/nimodipinetiming-vs,1.0.0,active,,NimodipinetimingVS,Nimodipinetiming ValueSet,"Allowed coded values for Nimodipinetiming",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/not-medication-reason-vs,1.0.0,active,,NotMedicationReasonVS,NotMedicationReason ValueSet,"Allowed coded values for NotMedicationReason","StructureDefinition/stroke-medication-administration-profile,StructureDefinition/no-anticoagulant-discharge-reason-observation-profile,StructureDefinition/paracetamol-on-fever-medicationAdministration-profile,StructureDefinition/insulin-on-hyperglycemia-medicationAdministration-profile,StructureDefinition/nimodipine-medicationAdministration-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/observation-methods-vs,1.0.0,active,,ObservationMethodsVS,ObservationMethods ValueSet,"Allowed coded values for ObservationMethods","StructureDefinition/patient-ventilated-observation-profile,StructureDefinition/analitics-observation-profile","SCT"
http://tecnomod-um.org/ValueSet/occupational-therapy-vs,1.0.0,active,,OccupationalTherapyVS,OccupationalTherapy ValueSet,"Allowed coded values for OccupationalTherapy",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/paracetamol-on-fever-timing-vs,1.0.0,active,,ParacetamolOnFeverTimingVS,ParacetamolOnFeverTiming ValueSet,"Allowed coded values for ParacetamolOnFeverTiming","StructureDefinition/paracetamol-on-fever-medicationAdministration-profile","Internal"
http://tecnomod-um.org/ValueSet/paracetamol-on-fever-vs,1.0.0,active,,ParacetamolOnFeverVS,ParacetamolOnFever ValueSet,"Allowed coded values for ParacetamolOnFever",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/perforation-procedures-vs,1.0.0,active,,PerforationProceduresVS,PerforationProcedures ValueSet,"Allowed coded values for PerforationProcedures","StructureDefinition/mechanical-thrombectomy-diagnostic-report-profile,StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-carotid-endarterectomy-procedure-profile","SCT"
http://tecnomod-um.org/ValueSet/post-acute-care-vs,1.0.0,active,,PostAcuteCareVS,PostAcuteCare ValueSet,"Allowed coded values for PostAcuteCare",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/post-neurosurgery-imaging-vs,1.0.0,active,,PostNeurosurgeryImagingVS,PostNeurosurgeryImaging ValueSet,"Allowed coded values for PostNeurosurgeryImaging",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/post-recanalization-imaging-vs,1.0.0,active,,PostRecanalizationImagingVS,PostRecanalizationImaging ValueSet,"Allowed coded values for PostRecanalizationImaging",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/post-stroke-complications-vs,1.0.0,active,,PostStrokeComplicationsVS,PostStrokeComplications ValueSet,"Allowed coded values for PostStrokeComplications","StructureDefinition/post-stroke-complication-condition-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/post-stroke-procedures-vs,1.0.0,active,,PostStrokeProceduresVS,PostStrokeProcedures ValueSet,"Allowed coded values for PostStrokeProcedures",,"SCT"
http://tecnomod-um.org/ValueSet/procedure-not-done-reason-vs,1.0.0,active,,ProcedureNotDoneReasonVS,ProcedureNotDoneReason ValueSet,"Allowed coded values for ProcedureNotDoneReason","StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-swallow-procedure-profile,StructureDefinition/stroke-treatment-procedure-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/procedure-timing-context-vs,1.0.0,active,,ProcedureTimingContextVS,Procedure Timing Context ValueSet,"Allowed values for the Procedure timing context extension.",,"Internal"
http://tecnomod-um.org/ValueSet/risk-factor-vs,1.0.0,active,,RiskFactorVS,RiskFactor ValueSet,"Allowed coded values for RiskFactor","StructureDefinition/stroke-risk-factor-condition-profile","SCT,Internal"
